country,stateProvince,county,domainName,domainID,siteName,siteID,plotType,subtype,subtypeSpecification,plotID,plotSize,plotDimensions,referencePointPosition,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,elevation,elevationUncertainty,minimumElevation,maximumElevation,slopeGradient,slopeAspect,nlcdClass,soilTypeOrder,inclusionProbability,coordinateSource,recordedDate,filteredPositions,plotPdop,plotHdop,applicableModules
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_011,1600,40m x 40m,41,31.18520605,-84.4682022,WGS84,16N,741269.053,3452889.058,0.12,36.875,0.25,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_012,1600,40m x 40m,41,31.19020251,-84.44729579,WGS84,16N,743249.164,3453488.883,0.1,42.091,0.13,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_013,1600,40m x 40m,41,31.17846675,-84.46994681,WGS84,16N,741119.844,3452138.007,0.16,36.323,0.21,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_014,1600,40m x 40m,41,31.20007178,-84.45491374,WGS84,16N,742497.826,3454566.443,0.13,47.58,0.22,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_015,1600,40m x 40m,41,31.19060668,-84.45421163,WGS84,16N,742588.913,3453518.497,0.14,50.303,0.19,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_016,1600,40m x 40m,41,31.18068268,-84.47209895,WGS84,16N,740909.062,3452379.015,0.16,34.278,0.26,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,mammalGrid,diversity,JERC_016,8100,90m x 90m,E5,31.18200496,-84.47247292,WGS84,16N,740870.062,3452524.813,0.28,33.642,0.25,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,mam
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_017,1600,40m x 40m,41,31.19547278,-84.45344707,WGS84,16N,742649.362,3454059.726,0.14,45.559,0.22,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_018,1600,40m x 40m,41,31.19258612,-84.45826062,WGS84,16N,742197.919,3453729.096,0.1,45.907,0.14,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,mammalGrid,diversity,JERC_019,8100,90m x 90m,E5,31.18733104,-84.47221305,WGS84,16N,740881.335,3453115.928,0.22,35.155,0.35,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,mam
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_019,1600,40m x 40m,41,31.18743318,-84.47066181,WGS84,16N,741028.943,3453130.635,0.13,36.826,0.19,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_020,1600,40m x 40m,41,31.18380761,-84.46507966,WGS84,16N,741570.262,3452740.82,0.11,44.832,0.2,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_021,1600,40m x 40m,41,31.17575627,-84.46906254,WGS84,16N,741211.019,3451839.401,0.12,37.239,0.22,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_022,1600,40m x 40m,41,31.21037735,-84.46846434,WGS84,16N,741180.146,3455679.456,0.11,46.668,0.2,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_023,1600,40m x 40m,41,31.19124795,-84.45857973,WGS84,16N,742170.914,3453580.021,0.1,43.492,0.19,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_024,1600,40m x 40m,41,31.20448349,-84.45791548,WGS84,16N,742200.479,3455049.026,0.1,47.553,0.13,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_025,1600,40m x 40m,41,31.17919292,-84.46267849,WGS84,16N,741810.896,3452234.398,0.1,42.139,0.22,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_027,1600,40m x 40m,41,31.19291959,-84.44721234,WGS84,16N,743250.162,3453790.336,0.11,43.175,0.22,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_028,1600,40m x 40m,41,31.18271044,-84.4779988,WGS84,16N,740341.509,3452591.009,0.16,35.686,0.25,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_029,1600,40m x 40m,41,31.18676192,-84.46437765,WGS84,16N,741629.67,3453069.926,0.11,44.345,0.2,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_030,1600,40m x 40m,41,31.18509623,-84.47606718,WGS84,16N,740519.606,3452859.743,0.13,36.279,0.2,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_031,1600,40m x 40m,41,31.20245227,-84.4645881,WGS84,16N,741569.709,3454809.198,0.14,43.978,0.17,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_032,1600,40m x 40m,41,31.19411609,-84.48148539,WGS84,16N,739980.338,3453848.074,0.1,37.484,0.14,,,,,cultivatedCrops,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_033,1600,40m x 40m,41,31.19200083,-84.45604273,WGS84,16N,742410.817,3453669.062,0.12,46.561,0.19,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_034,1600,40m x 40m,41,31.19757137,-84.49148559,WGS84,16N,739018.477,3454209.518,0.12,44.032,0.2,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_035,1600,40m x 40m,41,31.18330881,-84.45471833,WGS84,16N,742559.241,3452708.202,0.1,36.838,0.13,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_036,1600,40m x 40m,41,31.18499661,-84.47042139,WGS84,16N,741058.041,3452860.995,0.12,33.119,0.21,,,,,deciduousForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_038,1600,40m x 40m,41,31.19190137,-84.49289932,WGS84,16N,738897.99,3453577.782,0.18,38.531,0.33,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_040,1600,40m x 40m,41,31.21226051,-84.46840027,WGS84,16N,741181.468,3455888.399,0.12,45.575,0.17,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_041,1600,40m x 40m,41,31.1857387,-84.48140466,WGS84,16N,740009.192,3452919.379,0.24,39.724,0.42,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_042,1600,40m x 40m,41,31.2101243,-84.46972687,WGS84,16N,741060.471,3455648.642,0.14,43.184,0.25,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,distributed,basePlot,,JERC_044,1600,40m x 40m,41,31.19685056,-84.48204539,WGS84,16N,739920.056,3454150.053,0.14,44.435,0.21,,,,,mixedForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_047,1600,40m x 40m,41,31.19843659,-84.46718103,WGS84,16N,741332.787,3454358.277,0.13,35.284,0.19,,,,,,,,Trimble GEOXH 6000,,,,,bgc|sme|div|hbp
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_048,1600,40m x 40m,41,31.19645727,-84.46191333,WGS84,16N,741839.898,3454150.328,0.17,46.777,0.29,,,,,,,,Trimble GEOXH 6000,,,,,bgc|sme|hbp|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_049,1600,40m x 40m,41,31.19649151,-84.46410889,WGS84,16N,741630.545,3454149.321,0.24,46.48,0.29,,,,,,,,Trimble GEOXH 6000,,,,,sme|hbp|bgc|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_050,1600,40m x 40m,41,31.19684192,-84.46819367,WGS84,16N,741240.321,3454179.251,0.29,37.879,0.38,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_051,1600,40m x 40m,41,31.19948874,-84.46434251,WGS84,16N,741600.654,3454481.141,0.17,41.481,0.24,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_052,1600,40m x 40m,41,31.19540762,-84.46414052,WGS84,16N,741630.287,3454029.072,0.15,46.056,0.24,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_053,1600,40m x 40m,41,31.19404271,-84.46354987,WGS84,16N,741690.056,3453879.023,0.11,44.922,0.14,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_054,1600,40m x 40m,41,31.19792779,-84.46881761,WGS84,16N,741178.094,3454298.289,0.14,47.472,0.2,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_055,1600,40m x 40m,41,31.19407434,-84.46513176,WGS84,16N,741539.197,3453879.072,0.12,41.752,0.3,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_056,1600,40m x 40m,41,31.19463698,-84.46636164,WGS84,16N,741420.541,3453938.769,0.16,44.089,0.25,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_057,1600,40m x 40m,41,31.2009373,-84.46965531,WGS84,16N,741090.613,3454630.152,0.14,33.622,0.22,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_058,1600,40m x 40m,41,31.19455433,-84.46228295,WGS84,16N,741809.511,3453938.522,0.13,47.454,0.16,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_059,1600,40m x 40m,41,31.19806653,-84.46249064,WGS84,16N,741780.776,3454327.498,0.12,42.263,0.21,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_060,1600,40m x 40m,41,31.19866723,-84.46531076,WGS84,16N,741510.459,3454387.936,0.24,41.733,0.41,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_061,1600,40m x 40m,41,31.19544428,-84.46539994,WGS84,16N,741510.152,3454030.384,0.21,50.415,0.34,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_062,1600,40m x 40m,41,31.19680726,-84.46692911,WGS84,16N,741360.937,3454178.169,0.21,35.442,0.36,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_063,1600,40m x 40m,41,31.19565615,-84.46288042,WGS84,16N,741749.76,3454059.385,0.11,46.483,0.19,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_064,1600,40m x 40m,41,31.20060931,-84.46652308,WGS84,16N,741389.976,3454600.623,0.23,39.464,0.25,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_065,1600,40m x 40m,41,31.20028648,-84.46527376,WGS84,16N,741509.868,3454567.559,0.14,40.189,0.2,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,basePlot,,JERC_066,1600,40m x 40m,41,31.19755395,-84.46375897,WGS84,16N,741661.194,3454267.89,0.2,42.601,0.15,,,,,,,,Trimble GEOXH 6000,,,,,hbp|bgc|sme|div
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,phenology,primary,JERC_067,40000,200m x 200m,C,31.195781,-84.46456,WGS84,16N,741589.3694,3454069.518,,,,,,,,,,,,,,,,phe
unitedStates,GA,Baker,Southeast,D03,Jones Ecological Research Center,JERC,tower,phenology,phenocam,JERC_068,40000,200m x 200m,C,31.197319,-84.468753,WGS84,16N,741185.7908,3454230.914,,,,,,,,,,,,,,,,phe
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_001,1600,40m x 40m,41,29.70291798,-82.00888599,WGS84,17N,402404.178,3286292.789,0.31,29.081,0.47,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_002,1600,40m x 40m,41,29.7038605,-81.95681658,WGS84,17N,407442.288,3286354.411,0.18,31.508,0.17,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,mammalGrid,diversity,OSBS_002,8100,90m x 90m,E5,29.70510016,-81.95624975,WGS84,17N,407498.258,3286491.325,0.16,30.024,0.18,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,mam
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_003,1600,40m x 40m,41,29.69499084,-81.94742448,WGS84,17N,408342.823,3285364.074,0.31,33.9,0.71,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,mammalGrid,diversity,OSBS_003,8100,90m x 90m,E5,29.69576415,-81.94618731,WGS84,17N,408463.217,3285448.785,0.21,34.267,0.55,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,mam
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,mammalGrid,diversity,OSBS_004,8100,90m x 90m,E5,29.68296222,-81.95818629,WGS84,17N,407290.597,3284039.752,0.1,34.707,0.11,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,mam
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_004,1600,40m x 40m,41,29.68407306,-81.95910828,WGS84,17N,407202.405,3284163.583,0.23,36.842,0.6,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,mammalGrid,diversity,OSBS_005,8100,90m x 90m,E5,29.69523093,-82.02526658,WGS84,17N,400811.943,3285454.911,0.5,29.859,0.71,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,mam
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_005,1600,40m x 40m,41,29.69656911,-82.02557799,WGS84,17N,400783.13,3285603.465,0.26,30.248,0.64,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_006,1600,40m x 40m,41,29.68660909,-81.98300046,WGS84,17N,404893.014,3284464.009,0.12,33.015,0.13,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,mammalGrid,diversity,OSBS_006,8100,90m x 90m,E5,29.68735467,-81.98428961,WGS84,17N,404768.982,3284547.688,0.12,34.995,0.12,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,mam
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_007,1600,40m x 40m,41,29.69027633,-81.96257172,WGS84,17N,406873.007,3284853.757,0.1,34.308,0.12,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_008,1600,40m x 40m,41,29.68505776,-82.00716214,WGS84,17N,402553.71,3284312.214,0.1,45.205,0.11,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_009,1600,40m x 40m,41,29.69879793,-82.01754289,WGS84,17N,401562.68,3285843.578,0.2,31.45,0.37,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_010,1600,40m x 40m,41,29.69174583,-81.9418306,WGS84,17N,408881.091,3285000.073,0.32,36.52,0.48,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_011,1600,40m x 40m,41,29.72150699,-81.98704212,WGS84,17N,404534.97,3288334.429,0.24,27.17,0.34,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_012,1600,40m x 40m,41,29.71907017,-81.98394332,WGS84,17N,404832.396,3288061.845,0.1,25.476,0.1,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,mammalGrid,diversity,OSBS_012,8100,90m x 90m,E5,29.72010656,-81.9849938,WGS84,17N,404731.767,3288177.555,0.11,26.595,0.28,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,mam
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_013,1600,40m x 40m,41,29.68215904,-81.96156498,WGS84,17N,406962.935,3283953.463,0.11,42.253,0.16,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_014,1600,40m x 40m,41,29.69272058,-81.9582599,WGS84,17N,407292.432,3285121.142,0.21,33.096,0.98,,,,,evergreenForest,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_015,1600,40m x 40m,41,29.71025084,-81.96927314,WGS84,17N,406243.18,3287072.571,0.1,25.644,0.1,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_016,1600,40m x 40m,41,29.68239248,-81.96744384,WGS84,17N,406394.31,3283984.073,0.41,25.996,0.27,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_017,1600,40m x 40m,41,29.70387191,-81.99184654,WGS84,17N,404053.502,3286384.234,0.32,26.881,0.29,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_018,1600,40m x 40m,41,29.6866357,-81.94271332,WGS84,17N,408791.071,3284434.512,0.1,25.976,0.11,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_019,1600,40m x 40m,41,29.69599142,-81.95921685,WGS84,17N,407202.853,3285484.354,0.1,23.39,0.11,,,,,emergentHerbaceousWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_020,1600,40m x 40m,41,29.68684947,-81.95076533,WGS84,17N,408012.186,3284464.576,0.56,25.483,1.23,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_021,1600,40m x 40m,41,29.6957657,-81.95301758,WGS84,17N,407802.408,3285454.383,0.44,24.493,0.58,,,,,woodyWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_022,1600,40m x 40m,41,29.68948154,-81.96069264,WGS84,17N,407054.082,3284764.174,0.1,23.973,0.1,,,,,emergentHerbaceousWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_023,1600,40m x 40m,41,29.72259659,-81.9855268,WGS84,17N,404682.567,3288453.919,0.1,25.77,0.1,,,,,emergentHerbaceousWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,mammalGrid,diversity,OSBS_023,8100,90m x 90m,E5,29.723545,-81.98441698,WGS84,17N,404790.806,3288558.1,0.1,24.817,0.13,,,,,emergentHerbaceousWetlands,,,Trimble GEOXH 6000,,,,,mam
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,distributed,basePlot,,OSBS_024,1600,40m x 40m,41,29.72393861,-81.98678141,WGS84,17N,404562.488,3288603.666,0.1,25.137,0.11,,,,,emergentHerbaceousWetlands,,,Trimble GEOXH 6000,,,,,bet|bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,tower,basePlot,,OSBS_025,1600,40m x 40m,41,29.69186726,-81.99638373,WGS84,17N,403603.111,3285057.753,0.1,45.117,0.1,,,,,,,,Trimble GEOXH 6000,,,,,bgc|sme|div|hbp
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,tower,basePlot,,OSBS_026,1600,40m x 40m,41,29.69358418,-81.99205666,WGS84,17N,404023.395,3285244.408,0.1,42.957,0.14,,,,,,,,Trimble GEOXH 6000,,,,,bgc|sme|hbp|div
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,tower,basePlot,,OSBS_027,1600,40m x 40m,41,29.69196931,-81.9920627,WGS84,17N,404021.276,3285065.468,0.12,41.27,0.21,,,,,,,,Trimble GEOXH 6000,,,,,bgc|sme|hbp|div
unitedStates,FL,Putnam,Southeast,D03,Ordway-Swisher Biological Station,OSBS,tower,basePlot,,OSBS_028,1600,40m x 40m,41,29.68593252,-81.99571819,WGS84,17N,403661.842,3284399.561,0.1,45.004,0.1,,,,,,,,Trimble GEOXH 6000,,,,,hbp|div|bgc|sme
